date,time,flow
2019-10-01,0,0
2019-10-01,1,0
2019-10-01,2,29
2019-10-01,3,9
2019-10-01,4,96
2019-10-01,5,21
2019-10-01,6,42
2019-10-01,7,77
2019-10-01,8,126
2019-10-01,9,70
2019-10-01,10,87
2019-10-01,11,93
2019-10-01,12,123
2019-10-01,13,71
2019-10-01,14,97
2019-10-01,15,107
2019-10-01,16,127
2019-10-01,17,60
2019-10-01,18,99
2019-10-01,19,46
2019-10-01,20,32
2019-10-01,21,19
2019-10-01,22,10
2019-10-01,23,4
2019-10-02,0,2
2019-10-02,1,1
2019-10-02,2,0
2019-10-02,3,6
2019-10-02,4,13
2019-10-02,5,14
2019-10-02,6,45
2019-10-02,7,87
2019-10-02,8,131
2019-10-02,9,86
2019-10-02,10,91
2019-10-02,11,77
2019-10-02,12,73
2019-10-02,13,94
2019-10-02,14,93
2019-10-02,15,76
2019-10-02,16,64
2019-10-02,17,64
2019-10-02,18,66
2019-10-02,19,34
2019-10-02,20,30
2019-10-02,21,18
2019-10-02,22,18
2019-10-02,23,3
2019-10-03,0,3
2019-10-03,1,3
2019-10-03,2,3
2019-10-03,3,7
2019-10-03,4,9
2019-10-03,5,15
2019-10-03,6,47
2019-10-03,7,97
2019-10-03,8,117
2019-10-03,9,68
2019-10-03,10,97
2019-10-03,11,73
2019-10-03,12,82
2019-10-03,13,68
2019-10-03,14,116
2019-10-03,15,81
2019-10-03,16,69
2019-10-03,17,93
2019-10-03,18,99
2019-10-03,19,37
2019-10-03,20,28
2019-10-03,21,32
2019-10-03,22,27
2019-10-03,23,8
2019-10-04,0,5
2019-10-04,1,1
2019-10-04,2,1
2019-10-04,3,3
2019-10-04,4,15
2019-10-04,5,21
2019-10-04,6,38
2019-10-04,7,76
2019-10-04,8,114
2019-10-04,9,86
2019-10-04,10,92
2019-10-04,11,101
2019-10-04,12,98
2019-10-04,13,80
2019-10-04,14,95
2019-10-04,15,87
2019-10-04,16,82
2019-10-04,17,86
2019-10-04,18,59
2019-10-04,19,48
2019-10-04,20,81
2019-10-04,21,22
2019-10-04,22,19
2019-10-04,23,14
2019-10-05,0,6
2019-10-05,1,7
2019-10-05,2,1
2019-10-05,3,0
2019-10-05,4,8
2019-10-05,5,12
2019-10-05,6,19
2019-10-05,7,40
2019-10-05,8,63
2019-10-05,9,85
2019-10-05,10,86
2019-10-05,11,101
2019-10-05,12,79
2019-10-05,13,60
2019-10-05,14,67
2019-10-05,15,84
2019-10-05,16,63
2019-10-05,17,78
2019-10-05,18,58
2019-10-05,19,34
2019-10-05,20,29
2019-10-05,21,21
2019-10-05,22,19
2019-10-05,23,21
2019-10-06,0,7
2019-10-06,1,7
2019-10-06,2,5
2019-10-06,3,6
2019-10-06,4,5
2019-10-06,5,9
2019-10-06,6,8
2019-10-06,7,12
2019-10-06,8,22
2019-10-06,9,49
2019-10-06,10,58
2019-10-06,11,51
2019-10-06,12,54
2019-10-06,13,38
2019-10-06,14,37
2019-10-06,15,47
2019-10-06,16,47
2019-10-06,17,35
2019-10-06,18,38
2019-10-06,19,25
2019-10-06,20,17
2019-10-06,21,21
2019-10-06,22,12
2019-10-06,23,5
2019-10-07,0,1
2019-10-07,1,2
2019-10-07,2,1
2019-10-07,3,1
2019-10-07,4,11
2019-10-07,5,21
2019-10-07,6,40
2019-10-07,7,88
2019-10-07,8,114
2019-10-07,9,76
2019-10-07,10,64
2019-10-07,11,94
2019-10-07,12,90
2019-10-07,13,78
2019-10-07,14,97
2019-10-07,15,101
2019-10-07,16,69
2019-10-07,17,60
2019-10-07,18,53
2019-10-07,19,30
2019-10-07,20,23
2019-10-07,21,20
2019-10-07,22,8
2019-10-07,23,3
2019-10-08,0,3
2019-10-08,1,2
2019-10-08,2,3
2019-10-08,3,2
2019-10-08,4,9
2019-10-08,5,19
2019-10-08,6,35
2019-10-08,7,91
2019-10-08,8,132
2019-10-08,9,66
2019-10-08,10,92
2019-10-08,11,81
2019-10-08,12,85
2019-10-08,13,90
2019-10-08,14,74
2019-10-08,15,73
2019-10-08,16,70
2019-10-08,17,77
2019-10-08,18,55
2019-10-08,19,45
2019-10-08,20,36
2019-10-08,21,12
2019-10-08,22,18
2019-10-08,23,0
2019-10-09,0,2
2019-10-09,1,2
2019-10-09,2,1
2019-10-09,3,1
2019-10-09,4,9
2019-10-09,5,26
2019-10-09,6,43
2019-10-09,7,112
2019-10-09,8,129
2019-10-09,9,91
2019-10-09,10,73
2019-10-09,11,86
2019-10-09,12,92
2019-10-09,13,84
2019-10-09,14,91
2019-10-09,15,102
2019-10-09,16,78
2019-10-09,17,59
2019-10-09,18,50
2019-10-09,19,41
2019-10-09,20,31
2019-10-09,21,20
2019-10-09,22,12
2019-10-09,23,7
2019-10-10,0,1
2019-10-10,1,1
2019-10-10,2,2
2019-10-10,3,3
2019-10-10,4,9
2019-10-10,5,20
2019-10-10,6,46
2019-10-10,7,116
2019-10-10,8,132
2019-10-10,9,86
2019-10-10,10,90
2019-10-10,11,92
2019-10-10,12,96
2019-10-10,13,93
2019-10-10,14,95
2019-10-10,15,88
2019-10-10,16,85
2019-10-10,17,67
2019-10-10,18,65
2019-10-10,19,58
2019-10-10,20,15
2019-10-10,21,19
2019-10-10,22,13
2019-10-10,23,7
2019-10-11,0,4
2019-10-11,1,7
2019-10-11,2,5
2019-10-11,3,58
2019-10-11,4,23
2019-10-11,5,26
2019-10-11,6,55
2019-10-11,7,95
2019-10-11,8,80
2019-10-11,9,98
2019-10-11,10,100
2019-10-11,11,108
2019-10-11,12,125
2019-10-11,13,97
2019-10-11,14,119
2019-10-11,15,82
2019-10-11,16,77
2019-10-11,17,90
2019-10-11,18,85
2019-10-11,19,45
2019-10-11,20,58
2019-10-11,21,67
2019-10-11,22,43
